row_id,row_name,date,items
06N,NHS HERTS VALLEYS CCG,2018-01-01,3180
06Q,NHS MID ESSEX CCG,2018-01-01,5157
06T,NHS NORTH EAST ESSEX CCG,2018-01-01,6009
07G,NHS THURROCK CCG,2018-01-01,1457
07H,NHS WEST ESSEX CCG,2018-01-01,2357
07K,NHS WEST SUFFOLK CCG,2018-01-01,2914
09D,NHS BRIGHTON AND HOVE CCG,2018-01-01,3596
10Q,NHS OXFORDSHIRE CCG,2018-01-01,3868
10R,NHS PORTSMOUTH CCG,2018-01-01,2080
11J,NHS DORSET CCG,2018-01-01,4838
11M,NHS GLOUCESTERSHIRE CCG,2018-01-01,7394
11N,NHS KERNOW CCG,2018-01-01,7524
11X,NHS SOMERSET CCG,2018-01-01,4687
12F,NHS WIRRAL CCG,2018-01-01,3547
13T,NHS NEWCASTLE GATESHEAD CCG,2018-01-01,9467
14L,NHS MANCHESTER CCG,2018-01-01,8382
14Y,NHS BUCKINGHAMSHIRE CCG,2018-01-01,980
15A,NHS BERKSHIRE WEST CCG,2018-01-01,3780
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2018-01-01,10709
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2018-01-01,10292
15F,NHS LEEDS CCG,2018-01-01,8371
15M,NHS DERBY AND DERBYSHIRE CCG,2018-01-01,6965
15N,NHS DEVON CCG,2018-01-01,15464
16C,NHS TEES VALLEY CCG,2018-01-01,12273
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2018-01-01,6159
26A,NHS NORFOLK AND WAVENEY CCG,2018-01-01,16009
27D,NHS CHESHIRE CCG,2018-01-01,7223
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2018-01-01,4696
36L,NHS SOUTH WEST LONDON CCG,2018-01-01,11498
42D,NHS NORTH YORKSHIRE CCG,2018-01-01,4394
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2018-01-01,8388
70F,NHS WEST SUSSEX CCG,2018-01-01,7205
71E,NHS LINCOLNSHIRE CCG,2018-01-01,13831
72Q,NHS SOUTH EAST LONDON CCG,2018-01-01,11921
78H,NHS NORTHAMPTONSHIRE CCG,2018-01-01,5260
84H,NHS COUNTY DURHAM CCG,2018-01-01,10448
91Q,NHS KENT AND MEDWAY CCG,2018-01-01,20466
92A,NHS SURREY HEARTLANDS CCG,2018-01-01,7612
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2018-01-01,8878
93C,NHS NORTH CENTRAL LONDON CCG,2018-01-01,6372
97R,NHS EAST SUSSEX CCG,2018-01-01,4805
99A,NHS LIVERPOOL CCG,2018-01-01,8472
99C,NHS NORTH TYNESIDE CCG,2018-01-01,3623
99E,NHS BASILDON AND BRENTWOOD CCG,2018-01-01,2646
99F,NHS CASTLE POINT AND ROCHFORD CCG,2018-01-01,1749
99G,NHS SOUTHEND CCG,2018-01-01,2087
A3A8R,NHS NORTH EAST LONDON CCG,2018-01-01,17021
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2018-01-01,6478
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2018-01-01,12772
D4U1Y,NHS FRIMLEY CCG,2018-01-01,4755
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2018-01-01,14203
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2018-01-01,4975
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2018-01-01,4465
W2U3Z,NHS NORTH WEST LONDON CCG,2018-01-01,18068
X2C4Y,NHS KIRKLEES CCG,2018-01-01,5763
00L,NHS NORTHUMBERLAND CCG,2018-02-01,3686
00N,NHS SOUTH TYNESIDE CCG,2018-02-01,2186
00P,NHS SUNDERLAND CCG,2018-02-01,4995
00Q,NHS BLACKBURN WITH DARWEN CCG,2018-02-01,1578
00R,NHS BLACKPOOL CCG,2018-02-01,1546
00T,NHS BOLTON CCG,2018-02-01,3725
00V,NHS BURY CCG,2018-02-01,1992
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2018-02-01,1656
00Y,NHS OLDHAM CCG,2018-02-01,3145
01A,NHS EAST LANCASHIRE CCG,2018-02-01,3427
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2018-02-01,2825
01E,NHS GREATER PRESTON CCG,2018-02-01,2406
01F,NHS HALTON CCG,2018-02-01,1988
01G,NHS SALFORD CCG,2018-02-01,3198
01H,NHS NORTH CUMBRIA CCG,2018-02-01,2815
01J,NHS KNOWSLEY CCG,2018-02-01,2795
01K,NHS MORECAMBE BAY CCG,2018-02-01,2995
01T,NHS SOUTH SEFTON CCG,2018-02-01,2218
01V,NHS SOUTHPORT AND FORMBY CCG,2018-02-01,1593
01W,NHS STOCKPORT CCG,2018-02-01,3192
01X,NHS ST HELENS CCG,2018-02-01,3176
01Y,NHS TAMESIDE AND GLOSSOP CCG,2018-02-01,2181
02A,NHS TRAFFORD CCG,2018-02-01,3414
02E,NHS WARRINGTON CCG,2018-02-01,2345
02G,NHS WEST LANCASHIRE CCG,2018-02-01,1233
02H,NHS WIGAN BOROUGH CCG,2018-02-01,4153
02M,NHS FYLDE AND WYRE CCG,2018-02-01,1851
02P,NHS BARNSLEY CCG,2018-02-01,3892
02Q,NHS BASSETLAW CCG,2018-02-01,1587
02T,NHS CALDERDALE CCG,2018-02-01,2320
02X,NHS DONCASTER CCG,2018-02-01,3217
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2018-02-01,2527
03F,NHS HULL CCG,2018-02-01,2856
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2018-02-01,1410
03K,NHS NORTH LINCOLNSHIRE CCG,2018-02-01,1957
03L,NHS ROTHERHAM CCG,2018-02-01,2396
03N,NHS SHEFFIELD CCG,2018-02-01,5954
03Q,NHS VALE OF YORK CCG,2018-02-01,3068
03R,NHS WAKEFIELD CCG,2018-02-01,4232
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2018-02-01,2439
04C,NHS LEICESTER CITY CCG,2018-02-01,2457
04V,NHS WEST LEICESTERSHIRE CCG,2018-02-01,3221
04Y,NHS CANNOCK CHASE CCG,2018-02-01,1346
05D,NHS EAST STAFFORDSHIRE CCG,2018-02-01,967
05G,NHS NORTH STAFFORDSHIRE CCG,2018-02-01,1722
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2018-02-01,2599
05V,NHS STAFFORD AND SURROUNDS CCG,2018-02-01,1260
05W,NHS STOKE ON TRENT CCG,2018-02-01,2510
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2018-02-01,6564
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2018-02-01,3401
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2018-02-01,3695
06N,NHS HERTS VALLEYS CCG,2018-02-01,2965
06Q,NHS MID ESSEX CCG,2018-02-01,4653
06T,NHS NORTH EAST ESSEX CCG,2018-02-01,5527
07G,NHS THURROCK CCG,2018-02-01,1283
07H,NHS WEST ESSEX CCG,2018-02-01,2181
07K,NHS WEST SUFFOLK CCG,2018-02-01,2651
09D,NHS BRIGHTON AND HOVE CCG,2018-02-01,3052
10Q,NHS OXFORDSHIRE CCG,2018-02-01,3519
10R,NHS PORTSMOUTH CCG,2018-02-01,1843
11J,NHS DORSET CCG,2018-02-01,4303
11M,NHS GLOUCESTERSHIRE CCG,2018-02-01,6879
11N,NHS KERNOW CCG,2018-02-01,6880
11X,NHS SOMERSET CCG,2018-02-01,4464
12F,NHS WIRRAL CCG,2018-02-01,3093
13T,NHS NEWCASTLE GATESHEAD CCG,2018-02-01,8525
14L,NHS MANCHESTER CCG,2018-02-01,7712
14Y,NHS BUCKINGHAMSHIRE CCG,2018-02-01,932
15A,NHS BERKSHIRE WEST CCG,2018-02-01,3401
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2018-02-01,9624
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2018-02-01,9848
15F,NHS LEEDS CCG,2018-02-01,7387
15M,NHS DERBY AND DERBYSHIRE CCG,2018-02-01,6267
15N,NHS DEVON CCG,2018-02-01,14070
16C,NHS TEES VALLEY CCG,2018-02-01,10959
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2018-02-01,5709
26A,NHS NORFOLK AND WAVENEY CCG,2018-02-01,14402
27D,NHS CHESHIRE CCG,2018-02-01,6616
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2018-02-01,4383
36L,NHS SOUTH WEST LONDON CCG,2018-02-01,10474
42D,NHS NORTH YORKSHIRE CCG,2018-02-01,3980
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2018-02-01,7454
70F,NHS WEST SUSSEX CCG,2018-02-01,6541
71E,NHS LINCOLNSHIRE CCG,2018-02-01,12515
72Q,NHS SOUTH EAST LONDON CCG,2018-02-01,11400
78H,NHS NORTHAMPTONSHIRE CCG,2018-02-01,4989
84H,NHS COUNTY DURHAM CCG,2018-02-01,9136
91Q,NHS KENT AND MEDWAY CCG,2018-02-01,18572
92A,NHS SURREY HEARTLANDS CCG,2018-02-01,6999
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2018-02-01,7968
93C,NHS NORTH CENTRAL LONDON CCG,2018-02-01,5558
97R,NHS EAST SUSSEX CCG,2018-02-01,4528
99A,NHS LIVERPOOL CCG,2018-02-01,7693
99C,NHS NORTH TYNESIDE CCG,2018-02-01,3139
99E,NHS BASILDON AND BRENTWOOD CCG,2018-02-01,2512
99F,NHS CASTLE POINT AND ROCHFORD CCG,2018-02-01,1644
99G,NHS SOUTHEND CCG,2018-02-01,1931
A3A8R,NHS NORTH EAST LONDON CCG,2018-02-01,15383
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2018-02-01,5806
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2018-02-01,11701
D4U1Y,NHS FRIMLEY CCG,2018-02-01,4147
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2018-02-01,12991
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2018-02-01,4464
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2018-02-01,4017
W2U3Z,NHS NORTH WEST LONDON CCG,2018-02-01,16364
X2C4Y,NHS KIRKLEES CCG,2018-02-01,5239
00L,NHS NORTHUMBERLAND CCG,2018-03-01,4329
00N,NHS SOUTH TYNESIDE CCG,2018-03-01,2467
00P,NHS SUNDERLAND CCG,2018-03-01,5712
00Q,NHS BLACKBURN WITH DARWEN CCG,2018-03-01,1722
00R,NHS BLACKPOOL CCG,2018-03-01,1600
00T,NHS BOLTON CCG,2018-03-01,4154
00V,NHS BURY CCG,2018-03-01,2170
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2018-03-01,1884
00Y,NHS OLDHAM CCG,2018-03-01,3376
01A,NHS EAST LANCASHIRE CCG,2018-03-01,3834
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2018-03-01,3069
01E,NHS GREATER PRESTON CCG,2018-03-01,2660
01F,NHS HALTON CCG,2018-03-01,2214
01G,NHS SALFORD CCG,2018-03-01,3585
01H,NHS NORTH CUMBRIA CCG,2018-03-01,3214
01J,NHS KNOWSLEY CCG,2018-03-01,3191
01K,NHS MORECAMBE BAY CCG,2018-03-01,3426
01T,NHS SOUTH SEFTON CCG,2018-03-01,2520
01V,NHS SOUTHPORT AND FORMBY CCG,2018-03-01,1765
01W,NHS STOCKPORT CCG,2018-03-01,3471
01X,NHS ST HELENS CCG,2018-03-01,3733
01Y,NHS TAMESIDE AND GLOSSOP CCG,2018-03-01,2414
02A,NHS TRAFFORD CCG,2018-03-01,3808
02E,NHS WARRINGTON CCG,2018-03-01,2695
02G,NHS WEST LANCASHIRE CCG,2018-03-01,1362
02H,NHS WIGAN BOROUGH CCG,2018-03-01,4762
02M,NHS FYLDE AND WYRE CCG,2018-03-01,2121
02P,NHS BARNSLEY CCG,2018-03-01,4223
02Q,NHS BASSETLAW CCG,2018-03-01,1598
02T,NHS CALDERDALE CCG,2018-03-01,2455
02X,NHS DONCASTER CCG,2018-03-01,3561
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2018-03-01,2743
03F,NHS HULL CCG,2018-03-01,3137
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2018-03-01,1586
03K,NHS NORTH LINCOLNSHIRE CCG,2018-03-01,2195
03L,NHS ROTHERHAM CCG,2018-03-01,2742
03N,NHS SHEFFIELD CCG,2018-03-01,6727
03Q,NHS VALE OF YORK CCG,2018-03-01,3432
03R,NHS WAKEFIELD CCG,2018-03-01,4966
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2018-03-01,2780
04C,NHS LEICESTER CITY CCG,2018-03-01,2712
04V,NHS WEST LEICESTERSHIRE CCG,2018-03-01,3498
04Y,NHS CANNOCK CHASE CCG,2018-03-01,1527
05D,NHS EAST STAFFORDSHIRE CCG,2018-03-01,1032
05G,NHS NORTH STAFFORDSHIRE CCG,2018-03-01,1972
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2018-03-01,2958
05V,NHS STAFFORD AND SURROUNDS CCG,2018-03-01,1501
05W,NHS STOKE ON TRENT CCG,2018-03-01,2842
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2018-03-01,7111
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2018-03-01,3922
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2018-03-01,4173
06N,NHS HERTS VALLEYS CCG,2018-03-01,3173
06Q,NHS MID ESSEX CCG,2018-03-01,5071
06T,NHS NORTH EAST ESSEX CCG,2018-03-01,6171
07G,NHS THURROCK CCG,2018-03-01,1461
07H,NHS WEST ESSEX CCG,2018-03-01,2444
07K,NHS WEST SUFFOLK CCG,2018-03-01,2848
09D,NHS BRIGHTON AND HOVE CCG,2018-03-01,3592
10Q,NHS OXFORDSHIRE CCG,2018-03-01,3738
10R,NHS PORTSMOUTH CCG,2018-03-01,2090
11J,NHS DORSET CCG,2018-03-01,5018
11M,NHS GLOUCESTERSHIRE CCG,2018-03-01,7564
11N,NHS KERNOW CCG,2018-03-01,7415
11X,NHS SOMERSET CCG,2018-03-01,4774
12F,NHS WIRRAL CCG,2018-03-01,3491
13T,NHS NEWCASTLE GATESHEAD CCG,2018-03-01,9707
14L,NHS MANCHESTER CCG,2018-03-01,8869
14Y,NHS BUCKINGHAMSHIRE CCG,2018-03-01,994
15A,NHS BERKSHIRE WEST CCG,2018-03-01,3806
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2018-03-01,10501
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2018-03-01,10603
15F,NHS LEEDS CCG,2018-03-01,8191
15M,NHS DERBY AND DERBYSHIRE CCG,2018-03-01,7170
15N,NHS DEVON CCG,2018-03-01,15672
16C,NHS TEES VALLEY CCG,2018-03-01,12289
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2018-03-01,6112
26A,NHS NORFOLK AND WAVENEY CCG,2018-03-01,16353
27D,NHS CHESHIRE CCG,2018-03-01,7440
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2018-03-01,4917
36L,NHS SOUTH WEST LONDON CCG,2018-03-01,11496
42D,NHS NORTH YORKSHIRE CCG,2018-03-01,4459
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2018-03-01,8418
70F,NHS WEST SUSSEX CCG,2018-03-01,7204
71E,NHS LINCOLNSHIRE CCG,2018-03-01,13902
72Q,NHS SOUTH EAST LONDON CCG,2018-03-01,11861
78H,NHS NORTHAMPTONSHIRE CCG,2018-03-01,5726
84H,NHS COUNTY DURHAM CCG,2018-03-01,10517
91Q,NHS KENT AND MEDWAY CCG,2018-03-01,20808
92A,NHS SURREY HEARTLANDS CCG,2018-03-01,7800
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2018-03-01,8794
93C,NHS NORTH CENTRAL LONDON CCG,2018-03-01,6253
97R,NHS EAST SUSSEX CCG,2018-03-01,4843
99A,NHS LIVERPOOL CCG,2018-03-01,8680
99C,NHS NORTH TYNESIDE CCG,2018-03-01,3553
99E,NHS BASILDON AND BRENTWOOD CCG,2018-03-01,2714
99F,NHS CASTLE POINT AND ROCHFORD CCG,2018-03-01,1915
99G,NHS SOUTHEND CCG,2018-03-01,2136
A3A8R,NHS NORTH EAST LONDON CCG,2018-03-01,16561
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2018-03-01,6432
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2018-03-01,12839
D4U1Y,NHS FRIMLEY CCG,2018-03-01,4771
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2018-03-01,14430
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2018-03-01,4994
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2018-03-01,4530
W2U3Z,NHS NORTH WEST LONDON CCG,2018-03-01,17915
X2C4Y,NHS KIRKLEES CCG,2018-03-01,5921
00L,NHS NORTHUMBERLAND CCG,2018-04-01,4120
00N,NHS SOUTH TYNESIDE CCG,2018-04-01,2290
00P,NHS SUNDERLAND CCG,2018-04-01,5586
00Q,NHS BLACKBURN WITH DARWEN CCG,2018-04-01,1643
00R,NHS BLACKPOOL CCG,2018-04-01,1474
00T,NHS BOLTON CCG,2018-04-01,4058
00V,NHS BURY CCG,2018-04-01,2126
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2018-04-01,1754
00Y,NHS OLDHAM CCG,2018-04-01,3468
01A,NHS EAST LANCASHIRE CCG,2018-04-01,3733
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2018-04-01,2906
01E,NHS GREATER PRESTON CCG,2018-04-01,2535
01F,NHS HALTON CCG,2018-04-01,2198
01G,NHS SALFORD CCG,2018-04-01,3505
01H,NHS NORTH CUMBRIA CCG,2018-04-01,3108
01J,NHS KNOWSLEY CCG,2018-04-01,2918
01K,NHS MORECAMBE BAY CCG,2018-04-01,3201
01T,NHS SOUTH SEFTON CCG,2018-04-01,2376
01V,NHS SOUTHPORT AND FORMBY CCG,2018-04-01,1703
01W,NHS STOCKPORT CCG,2018-04-01,3425
01X,NHS ST HELENS CCG,2018-04-01,3538
01Y,NHS TAMESIDE AND GLOSSOP CCG,2018-04-01,2391
02A,NHS TRAFFORD CCG,2018-04-01,3759
02E,NHS WARRINGTON CCG,2018-04-01,2488
02G,NHS WEST LANCASHIRE CCG,2018-04-01,1290
02H,NHS WIGAN BOROUGH CCG,2018-04-01,4546
02M,NHS FYLDE AND WYRE CCG,2018-04-01,2029
02P,NHS BARNSLEY CCG,2018-04-01,4156
02Q,NHS BASSETLAW CCG,2018-04-01,1644
02T,NHS CALDERDALE CCG,2018-04-01,2518
02X,NHS DONCASTER CCG,2018-04-01,3474
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2018-04-01,2621
03F,NHS HULL CCG,2018-04-01,3178
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2018-04-01,1554
03K,NHS NORTH LINCOLNSHIRE CCG,2018-04-01,2094
03L,NHS ROTHERHAM CCG,2018-04-01,2608
03N,NHS SHEFFIELD CCG,2018-04-01,6607
03Q,NHS VALE OF YORK CCG,2018-04-01,3385
03R,NHS WAKEFIELD CCG,2018-04-01,4607
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2018-04-01,2627
04C,NHS LEICESTER CITY CCG,2018-04-01,2712
04V,NHS WEST LEICESTERSHIRE CCG,2018-04-01,3456
04Y,NHS CANNOCK CHASE CCG,2018-04-01,1490
05D,NHS EAST STAFFORDSHIRE CCG,2018-04-01,1031
05G,NHS NORTH STAFFORDSHIRE CCG,2018-04-01,1824
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2018-04-01,2778
05V,NHS STAFFORD AND SURROUNDS CCG,2018-04-01,1437
05W,NHS STOKE ON TRENT CCG,2018-04-01,2807
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2018-04-01,6973
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2018-04-01,3686
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2018-04-01,4108
06N,NHS HERTS VALLEYS CCG,2018-04-01,3023
06Q,NHS MID ESSEX CCG,2018-04-01,5057
06T,NHS NORTH EAST ESSEX CCG,2018-04-01,5857
07G,NHS THURROCK CCG,2018-04-01,1378
07H,NHS WEST ESSEX CCG,2018-04-01,2349
07K,NHS WEST SUFFOLK CCG,2018-04-01,2810
09D,NHS BRIGHTON AND HOVE CCG,2018-04-01,3371
10Q,NHS OXFORDSHIRE CCG,2018-04-01,3885
10R,NHS PORTSMOUTH CCG,2018-04-01,1923
11J,NHS DORSET CCG,2018-04-01,4715
11M,NHS GLOUCESTERSHIRE CCG,2018-04-01,7467
11N,NHS KERNOW CCG,2018-04-01,7449
11X,NHS SOMERSET CCG,2018-04-01,4711
12F,NHS WIRRAL CCG,2018-04-01,3514
13T,NHS NEWCASTLE GATESHEAD CCG,2018-04-01,9452
14L,NHS MANCHESTER CCG,2018-04-01,8322
14Y,NHS BUCKINGHAMSHIRE CCG,2018-04-01,997
15A,NHS BERKSHIRE WEST CCG,2018-04-01,3625
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2018-04-01,10758
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2018-04-01,10214
15F,NHS LEEDS CCG,2018-04-01,7919
15M,NHS DERBY AND DERBYSHIRE CCG,2018-04-01,6957
15N,NHS DEVON CCG,2018-04-01,15361
16C,NHS TEES VALLEY CCG,2018-04-01,11827
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2018-04-01,6046
26A,NHS NORFOLK AND WAVENEY CCG,2018-04-01,15520
27D,NHS CHESHIRE CCG,2018-04-01,7177
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2018-04-01,5036
36L,NHS SOUTH WEST LONDON CCG,2018-04-01,10988
42D,NHS NORTH YORKSHIRE CCG,2018-04-01,4336
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2018-04-01,8089
70F,NHS WEST SUSSEX CCG,2018-04-01,6945
71E,NHS LINCOLNSHIRE CCG,2018-04-01,13755
72Q,NHS SOUTH EAST LONDON CCG,2018-04-01,11747
78H,NHS NORTHAMPTONSHIRE CCG,2018-04-01,5409
84H,NHS COUNTY DURHAM CCG,2018-04-01,10208
91Q,NHS KENT AND MEDWAY CCG,2018-04-01,19989
92A,NHS SURREY HEARTLANDS CCG,2018-04-01,7570
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2018-04-01,8609
93C,NHS NORTH CENTRAL LONDON CCG,2018-04-01,5907
97R,NHS EAST SUSSEX CCG,2018-04-01,4741
99A,NHS LIVERPOOL CCG,2018-04-01,8605
99C,NHS NORTH TYNESIDE CCG,2018-04-01,3380
99E,NHS BASILDON AND BRENTWOOD CCG,2018-04-01,2692
99F,NHS CASTLE POINT AND ROCHFORD CCG,2018-04-01,1768
99G,NHS SOUTHEND CCG,2018-04-01,2116
A3A8R,NHS NORTH EAST LONDON CCG,2018-04-01,16313
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2018-04-01,6196
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2018-04-01,12606
D4U1Y,NHS FRIMLEY CCG,2018-04-01,4656
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2018-04-01,14396
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2018-04-01,4890
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2018-04-01,4386
W2U3Z,NHS NORTH WEST LONDON CCG,2018-04-01,17548
X2C4Y,NHS KIRKLEES CCG,2018-04-01,5948
00L,NHS NORTHUMBERLAND CCG,2018-05-01,4330
00N,NHS SOUTH TYNESIDE CCG,2018-05-01,2615
00P,NHS SUNDERLAND CCG,2018-05-01,5648
00Q,NHS BLACKBURN WITH DARWEN CCG,2018-05-01,1902
00R,NHS BLACKPOOL CCG,2018-05-01,1750
00T,NHS BOLTON CCG,2018-05-01,4274
00V,NHS BURY CCG,2018-05-01,2270
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2018-05-01,1806
00Y,NHS OLDHAM CCG,2018-05-01,3574
01A,NHS EAST LANCASHIRE CCG,2018-05-01,3922
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2018-05-01,3164
01E,NHS GREATER PRESTON CCG,2018-05-01,2743
01F,NHS HALTON CCG,2018-05-01,2236
01G,NHS SALFORD CCG,2018-05-01,3681
01H,NHS NORTH CUMBRIA CCG,2018-05-01,3235
01J,NHS KNOWSLEY CCG,2018-05-01,3254
01K,NHS MORECAMBE BAY CCG,2018-05-01,3455
01T,NHS SOUTH SEFTON CCG,2018-05-01,2665
01V,NHS SOUTHPORT AND FORMBY CCG,2018-05-01,1900
01W,NHS STOCKPORT CCG,2018-05-01,3641
01X,NHS ST HELENS CCG,2018-05-01,3777
01Y,NHS TAMESIDE AND GLOSSOP CCG,2018-05-01,2575
02A,NHS TRAFFORD CCG,2018-05-01,3884
02E,NHS WARRINGTON CCG,2018-05-01,2688
02G,NHS WEST LANCASHIRE CCG,2018-05-01,1437
02H,NHS WIGAN BOROUGH CCG,2018-05-01,4759
02M,NHS FYLDE AND WYRE CCG,2018-05-01,2134
02P,NHS BARNSLEY CCG,2018-05-01,4402
02Q,NHS BASSETLAW CCG,2018-05-01,1710
02T,NHS CALDERDALE CCG,2018-05-01,2579
02X,NHS DONCASTER CCG,2018-05-01,3635
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2018-05-01,2713
03F,NHS HULL CCG,2018-05-01,3138
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2018-05-01,1596
03K,NHS NORTH LINCOLNSHIRE CCG,2018-05-01,2282
03L,NHS ROTHERHAM CCG,2018-05-01,2678
03N,NHS SHEFFIELD CCG,2018-05-01,7013
03Q,NHS VALE OF YORK CCG,2018-05-01,3541
03R,NHS WAKEFIELD CCG,2018-05-01,4893
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2018-05-01,2853
04C,NHS LEICESTER CITY CCG,2018-05-01,2785
04V,NHS WEST LEICESTERSHIRE CCG,2018-05-01,3725
04Y,NHS CANNOCK CHASE CCG,2018-05-01,1604
05D,NHS EAST STAFFORDSHIRE CCG,2018-05-01,1091
05G,NHS NORTH STAFFORDSHIRE CCG,2018-05-01,1986
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2018-05-01,2977
05V,NHS STAFFORD AND SURROUNDS CCG,2018-05-01,1473
05W,NHS STOKE ON TRENT CCG,2018-05-01,2987
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2018-05-01,7417
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2018-05-01,3866
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2018-05-01,4401
06N,NHS HERTS VALLEYS CCG,2018-05-01,3287
06Q,NHS MID ESSEX CCG,2018-05-01,5139
